CS385,"The protocol specifically excludes weapons whose incendiary effect is secondary, such as smoke grenades and tracer rounds, although this has been often read as excluding white phosphorus munitions from this protocol, as well. ", Smoke grenades and tracer rounds are excluded from the protocol. White phosphorus munitions are often considered to be excluded from the protocol. The protocol excludes weapons with an incendiary effect. This protocol does not allow for white phosphorus munitions. 
CS386,"The protocol specifically excludes weapons whose incendiary effect is secondary, such as smoke grenades and tracer rounds, although this has been often read as excluding white phosphorus munitions from this protocol, as well. ", This protocol specifically excludes weapons with an incendiary effect. Smoke grenades and tracer rounds are excluded from this protocol. White phosphorus munitions are often excluded from this protocol. 
CS387,"The following season he went on to play twentyone games, scoring fifteen goals for the North Wales club before signing an eighteen month contract with The New Saints on 19 January 2010. ",He played twentyone games the following season and scored fifteen goals. ''He signed an eighteen month contract with The New Saints on 19 January 2010. '
CS388,"Durham East was a former federal electoral district represented in the Canadian House of Commons, and located in the province of Ontario. ", Durham East was a federal electoral district. It was located in Ontario. Durham East was represented in the Canadian House of Commons. 
CS389,"The DBTI Tarlac Batch 1988 comprised of 147 students who graduated from high school on the 40th Commencement Exercises on March 27, 1988. "," The DBTI Tarlac Batch 1988 had 147 graduates. The 40th Commencement Exercises was on March 27, 1988. "
CS390,"The DBTI Tarlac Batch 1988 comprised of 147 students who graduated from high school on the 40th Commencement Exercises on March 27, 1988. ", The DBTI Tarlac Batch 1988 had 147 students. These students graduated from high school in 1988. The 40th Commencement Exercises were on March 27. 
CS391,"The three parishes of Na Rosa, Gaoth Dobhair and Cloch Cheannfhaola constitute the main centre of population of the Donegal Gaeltacht and with a population of just over 16 000, is considered to be the most rurally populated area in Europe. "," The main centre of population of the Donegal Gaeltacht is made up of three parishes. Na Rosa, Gaoth Dobhair and Cloch Cheannfhaola are these three parishes. The population of this area is just over 16,000. It is one of the most rurally populated areas in Europe. "
CS392,"The three parishes of Na Rosa, Gaoth Dobhair and Cloch Cheannfhaola constitute the main centre of population of the Donegal Gaeltacht and with a population of just over 16 000, is considered to be the most rurally populated area in Europe. "," Na Rosa, Gaoth Dobhair and Cloch Cheannfhaola are the three parishes of Donegal Gaeltacht. The population of Donegal Gaeltacht is over 16,000. Donegal Gaeltacht is considered to be the most rurally populated area in Europe. "
CS393,"In 1904, he emigrated to the United States, and earned B. S. in Electrical Engineering from Purdue University in 1906. ", He emigrated to the United States in 1904. He earned a B. S. in Electrical Engineering from Purdue University in 1906. 
CS394,"In 1904, he emigrated to the United States, and earned B. S. in Electrical Engineering from Purdue University in 1906. ", He emigrated to the United States in 1904. He earned a B. S. in Electrical Engineering from Purdue University in 1906. 
CS395,She has also participated in Miss India. She was crowned Miss Beautiful smile in the Femina Miss India Contest. ,She has participated in Miss India. She won Miss Beautiful Smile in the Femina Miss India Contest. 
CS396,She has been coached by Martin Barras since 2009 and is also coached by Gary Sutton. , She has been coached by Martin Barras since 2009. She is also coached by Gary Sutton. 
CS397,He also served Joint Editor in the biggest daily Urdu daily Jang and at present working as columnist and analyst in daily 92 newspaper and TV channel. , He served Joint Editor at Jang. He is currently working as a columnist and analyst for 92 newspaper and TV channel. 
CS398,"Randall was born in Cincinatti, Ohio in 1909, his family moved to Orlando, Florida in 1916. "," Randall was born in Cincinatti, Ohio in 1909. His family moved to Orlando, Florida in 1916. "
CS399,"His mother ran a bail bonds business out of Denver, Colorado it was then that at the age of fourteen Tim made his first civilian arrest. "," His mother operated a bail bonds company in Denver, Colorado. At fourteen, Tim made his first civilian arrest. "
CS400,"During the Boer war 22,000 troops were treated for wounds inflicted during battle and the Medical Department of the army mobilized 151 staff and regimental units. "," During the Boer war, 22,000 troops sustained battle wounds. The Medical Department of the army mobilized 151 staff and regimental units. "
CS401,"He is a central defender who began his career at League Two club Bradford City, and has also spent time on loan at Halifax Town and Cambridge United. ",He began his career at Bradford City. ''He has been on loan at Halifax Town and Cambridge United. '
CS402,"The whole peninsula is famous for its turquoise water, the coast is a series of coves and dotted with resorts. ", The peninsula is famous for its turquoise water. The coast has a series of coves. The coast has resorts. 
CS403,"The whole peninsula is famous for its turquoise water, the coast is a series of coves and dotted with resorts. ", The peninsula is famous for its turquoise water. The coast is a series of coves. It is dotted with resorts. 
CS404,The Freedom Trail was originally conceived in 1958 by local journalist William Schofield who was promoting the idea of linking important local landmarks with a pedestrian trail since 1951. , William Schofield promoted a pedestrian trail linking landmarks since 1952. The Freedom Trail was originally conceived in 1958. 
CS405,The Freedom Trail was originally conceived in 1958 by local journalist William Schofield who was promoting the idea of linking important local landmarks with a pedestrian trail since 1951. , William Schofield promoted the idea of creating a pedestrian trail in 1952. The Freedom Trail was conceived in 1958. 
CS406,"The organization merged with a chamber in neighboring Menominee, Michigan in 2005, and now includes more than 400 member businesses. "," The organization merged in 2005. It now includes more than 400 member businesses. It merged with a chamber in Menominee, Michigan. "
CS407,"The organization merged with a chamber in neighboring Menominee, Michigan in 2005, and now includes more than 400 member businesses. "," The organization merged in 2005. They merged with a chamber in Menominee, Michigan. It now includes more than 400 member businesses. "
CS408,"Using infected puppies as bait, the plan seemed work for a while, resulting in a mass exodus of mutant rats to the surface to die. ", The plan used infected puppies as bait. The plan seemed to work for a while. The result was a mass exodus of mutant rats. The rats emerged to the surface to die. 
CS409,"Using infected puppies as bait, the plan seemed work for a while, resulting in a mass exodus of mutant rats to the surface to die. ", The plan used infected puppies as bait. It seemed to work for a while. The result was a massive exodus of mutant rats. The rats died on the surface. 
CS410,"The African Wild Dog is a medium sized canid found only in Africa, especially in savannas and other lightly wooded areas. ", The African Wild Dog is a canid found in Africa. It is a medium sized animal. It lives in savannas and lightly wooded areas. 
CS411,"The African Wild Dog is a medium sized canid found only in Africa, especially in savannas and other lightly wooded areas. ", The African Wild Dog is found in Africa. It is a medium sized canid. It lives in savannas and lightly wooded areas. 
CS412,"The African Wild Dog is a medium sized canid found only in Africa, especially in savannas and other lightly wooded areas. ", The African Wild Dog is a canid. It is found in Africa. It lives in savannas and other lightly wooded areas. 
CS413,"Napa Gamay is not related to the famous Gamay of Beaujolais, and the name is being phased out and will not be allowed on California wine labels after 2007. ", Napa Gamay is not related to the famous Gamay of Beaujolais. The name is being phased out. It will not be allowed on California wine labels after 2007. 
CS414,"Napa Gamay is not related to the famous Gamay of Beaujolais, and the name is being phased out and will not be allowed on California wine labels after 2007. ", Napa Gamay is not related to Beaujolais Gamay. The name will no longer be on California wine labels after 2007. 
CS415,"He went on to play 66 games and kick 80 goals for the Bulldogs before he played his last game in 1946, then making his move back to cricket with the Lancashire League in England. ","He played 66 games for the Bulldogs, kicking 80 goals. He retired from football in 1946. He returned to cricket in the Lancashire League in England. "
CS416,The journal is now published by Sage Publications on behalf of the CILIP who assumed the ownership of the title in 2002 following the merger of IIS with the Library Association to form CILIP. , Sage Publications now publishes the journal. CILIP owns the title since 2002. IIS and the Library Association merged to form CILIP. 
CS417,Local government is supplied by the Goondiwindi Town Council while the town is also the administrative centre for the Waggamba Shire. , Local government is supplied by the Goondiwindi Town Council. The town is the administrative centre for the Waggamba Shire. 
CS418,Local government is supplied by the Goondiwindi Town Council while the town is also the administrative centre for the Waggamba Shire. , Local government is supplied by the Goondiwindi Town Council. The town is the administrative centre for the Waggamba Shire. 
CS419,Local government is supplied by the Goondiwindi Town Council while the town is also the administrative centre for the Waggamba Shire. , Local government is supplied by the Goondiwindi Town Council. The town is the administrative centre for the Waggamba Shire. 
CS420,"As the 25th Brigade fell back, the right of the 23rd Brigade was exposed and enveloped by the Germans and the brigade retreated to avoid being rolled up. ", The 25th Brigade fell back. The right of the 23rd Brigade was exposed. The Germans enveloped the 23rd Brigade. The brigade retreated. They avoided being rolled up. 
CS421,"As the 25th Brigade fell back, the right of the 23rd Brigade was exposed and enveloped by the Germans and the brigade retreated to avoid being rolled up. ", The 25th Brigade fell back. The right of the 23rd Brigade was exposed. It was enveloped by the Germans. The brigade retreated. It avoided being rolled up. 
CS422,"Another son, General Waller Taylor, represented Lunenburg in the Virginia legislature, then moved to Vincennes, Indiana, where he became a judge and subsequently Adjutant General of the United States Army under General William Henry Harrison in the War of 1812. "," General Waller Taylor represented Lunenburg in the Virginia legislature. He moved to Vincennes, Indiana, where he became a judge. He was Adjutant General of the United States Army under General William Henry Harrison in the War of 1812. "
CS423,"He was eighteen years old when his father died, and so a regency was appointed that ruled in his name for the next nine years. ",He was eighteen years old. His father died. A regency was appointed. It ruled in his name. It ruled for nine years. 
CS424,"He was eighteen years old when his father died, and so a regency was appointed that ruled in his name for the next nine years. ",He was eighteen. His father died. A regency was appointed. It ruled in his name. It ruled for nine years. 
CS425,"He was eighteen years old when his father died, and so a regency was appointed that ruled in his name for the next nine years. ",He was eighteen. His father died. A regency was appointed. The regency ruled in his name. The regency lasted nine years. 
CS426,"Since 2005, she has been chair of the Tate Members Council and became the first female Honorary Fellow of Jesus College in 2007. ","She has been chair of the Tate Members Council since 2005. In 2007, she became the first female Honorary Fellow of Jesus College. "
CS427,"Since 2005, she has been chair of the Tate Members Council and became the first female Honorary Fellow of Jesus College in 2007. ","She has been chair of the Tate Members Council since 2005. In 2007, she became the first female Honorary Fellow of Jesus College. "
CS428,"The Deceptikonz are a New Zealand hip hop group formed in 1996 and consists of Savage, Devolo, Alphrisk and Mareko and who formed in 1996 in the South Auckland suburb of Manurewa. "," The Deceptikonz is a New Zealand hip hop group. They were formed in 1996. The group consists of Savage, Devolo, Alphrisk and Mareko. They are from Manurewa, South Auckland. "
CS429,"The Deceptikonz are a New Zealand hip hop group formed in 1996 and consists of Savage, Devolo, Alphrisk and Mareko and who formed in 1996 in the South Auckland suburb of Manurewa. "," The Deceptikonz are a New Zealand hip hop group. The group consists of Savage, Devolo, Alphrisk and Mareko. They formed in 1996 in Manurewa. "
CS430,"After the war he returned to the Treasury and in 1921 he became Principal Private Secretary to the Chancellor of the Exchequer, serving several successive Chancellors including Winston Churchill. "," He returned to the Treasury after the war. In 1921, he became Principal Private Secretary to the Chancellor of the Exchequer. He served several successive Chancellors, including Winston Churchill. "
CS431,"Its climate is a mixture of Mediterranean and mountainous in the western portion, much of the area receives snow in winter and is warm during the summer months. ", Its climate is a mixture of Mediterranean and mountainous. Much of the area receives snow in winter. The area is warm during the summer months. 
CS432,"Its climate is a mixture of Mediterranean and mountainous in the western portion, much of the area receives snow in winter and is warm during the summer months. ", Its climate is a mixture of Mediterranean and mountainous. Much of the area receives snow in winter. It is warm during the summer months. 
CS433,"The Shah left Iran for exile on January 16, 1979 as the last Persian monarch and in the resulting power vacuum two weeks later Ayatollah Khomeini returned to Tehran to a greeting by several million Iranians. ", The Shah left Iran for exile in 1979. Ayatollah Khomeini returned to Tehran two weeks later. Several million Iranians greeted him. 
CS434,"The Shah left Iran for exile on January 16, 1979 as the last Persian monarch and in the resulting power vacuum two weeks later Ayatollah Khomeini returned to Tehran to a greeting by several million Iranians. ","The Shah left Iran for exile on January 16, 1979. Ayatollah Khomeini returned to Tehran two weeks later. Several million Iranians greeted him. "
CS435,"His first action was to move against the barbarian tribes that had been gathered by Aurelian for his Eastern campaign, and which had plundered the Eastern Roman provinces after Aurelian had been murdered and the campaign cancelled. ", His first action was to move against the barbarian tribes. Aurelian had gathered these tribes for his Eastern campaign. The tribes had plundered the Eastern Roman provinces. Aurelian had been murdered and the campaign cancelled. 
CS436,"However, Helen quickly quits her new waitress job, and just before Bobby is to assist Hank in a burglary, he overdoses. ", Helen quit her waitress job quickly. Bobby overdosed just before he was supposed to help Hank with a burglary. 
CS437,"However, Helen quickly quits her new waitress job, and just before Bobby is to assist Hank in a burglary, he overdoses. ", Helen quickly quits her new waitress job. Bobby overdoses just before assisting Hank in a burglary. 
CS438,"However, Helen quickly quits her new waitress job, and just before Bobby is to assist Hank in a burglary, he overdoses. ", Helen quickly quits her new waitress job. Bobby overdoses just before he was to assist Hank in a burglary. 
CS439,"However, there have been some discrepancies with the use of this method including differences in observations when using single and multiple needles as well as the areas of where the needles are placed. "," There have been discrepancies with the use of this method. Differences have been observed when using single and multiple needles. The areas of needle placement have varied. However, there have been discrepancies with the use of this method. "
CS440,"However, there have been some discrepancies with the use of this method including differences in observations when using single and multiple needles as well as the areas of where the needles are placed. ", There have been discrepancies with this method. Differences have been seen in observations when using single and multiple needles. The areas of needle placement have also varied. 
CS441,"On 10 April 2006, he was handed a five year jail term and remanded to Jodhpur jail until 13 April when he was granted bail. ", He was given a five-year jail term on 10 April 2006. He was detained in Jodhpur jail until 13 April. He was later granted bail. 
CS442,"The Aquarium of the Pacific is located in the city of Long Beach, California and features a collection of over 12,500 animals representing almost 1,000 different species. "," The Aquarium of the Pacific is in Long Beach, California. It has over 12,500 animals from almost 1,000 species. "
CS443,"The Aquarium of the Pacific is located in the city of Long Beach, California and features a collection of over 12,500 animals representing almost 1,000 different species. "," The Aquarium of the Pacific is in Long Beach, California. The Aquarium of the Pacific contains over 12,500 animals. The Aquarium of the Pacific has almost 1,000 species. "
CS444,"The Aquarium of the Pacific is located in the city of Long Beach, California and features a collection of over 12,500 animals representing almost 1,000 different species. "," The Aquarium of the Pacific is in Long Beach, California. The Aquarium of the Pacific has 12,500 animals. There are nearly 1,000 species represented at the Aquarium of the Pacific. "
CS445,"The men serving in Camp Bouse were transferred to Fort Knox, Kentucky then to Kilmer, New Jersey and then sent to England for further Training. "," The men were transferred to Fort Knox, Kentucky. They were then sent to Kilmer, New Jersey. They were sent to England for further training. They served in Camp Bouse. "
CS446,"The men serving in Camp Bouse were transferred to Fort Knox, Kentucky then to Kilmer, New Jersey and then sent to England for further Training. "," The men were transferred to Fort Knox, Kentucky. The men were then sent to Kilmer, New Jersey. The men were then sent to England for further training. "
CS447,He has survived many murder attempts and in 2004 he escaped from prison. ,"He has survived many murder attempts. In 2004, he escaped from prison. "
CS448,He has survived many murder attempts and in 2004 he escaped from prison. ," He has survived multiple murder attempts. In 2004, he escaped from prison. "
CS449,He has survived many murder attempts and in 2004 he escaped from prison. ,He has survived many murder attempts. In 2004 he escaped from prison. 
CS450,"Forced to abandon his fighter, Marseille struck its vertical stabiliser and was either killed instantly or incapacitated and unable to open his parachute. ", Marseille was forced to abandon his fighter. He struck its vertical stabiliser. He was killed instantly or incapacitated. He was unable to open his parachute. 
CS451,"Forced to abandon his fighter, Marseille struck its vertical stabiliser and was either killed instantly or incapacitated and unable to open his parachute. ", Marseille struck its vertical stabiliser. He was either killed instantly or incapacitated. He was unable to open his parachute. He was forced to abandon his fighter. 
CS452,"In 1984, he graduated Medical School with a Doctor of Medicine degree, but his deteriorating eyesight forced him to abandon his dreams of becoming an astronaut. ",He graduated Medical School in 1984. He earned a Doctor of Medicine degree. His dreams of becoming an astronaut were thwarted by his deteriorating eyesight. 
CS453,"In 1984, he graduated Medical School with a Doctor of Medicine degree, but his deteriorating eyesight forced him to abandon his dreams of becoming an astronaut. ",He graduated in 1984. He earned a Doctor of Medicine degree. His eyesight deteriorated. He could not become an astronaut. 
CS454,"Verge was defeated in her own riding and subsequently resigned as party leader, she was succeeded by Loyola Sullivan. ", Verge was defeated. Verge resigned as party leader. Loyola Sullivan succeeded Verge. 
CS455,"Verge was defeated in her own riding and subsequently resigned as party leader, she was succeeded by Loyola Sullivan. ",Verge was defeated in her own riding. She subsequently resigned as party leader. Loyola Sullivan succeeded her. 
CS456,"Verge was defeated in her own riding and subsequently resigned as party leader, she was succeeded by Loyola Sullivan. ", Verge lost her own riding and quit her role as party leader. Loyola Sullivan became the new party leader. 
CS457,"The final model was the top of this sector, the Canon FT QL, which was developed to combat the growing popularity of the Pentax Spotmatic variants as well as the Topcon RE SLRs. ", The Canon FT QL was the final model. It was developed to compete with the Pentax Spotmatic variants and Topcon RE SLRs. The Canon FT QL was the top of this sector. 
CS458,"Garden City is a city in Chatham County, Georgia, United States, located just northwest of Savannah. ", Garden City is a city in Georgia. Garden City is located northwest of Savannah. Garden City is in Chatham County. Garden City is in the United States. 
CS459,"Garden City is a city in Chatham County, Georgia, United States, located just northwest of Savannah. "," Garden City is a city in Georgia. Garden City is located northwest of Savannah. Garden City is in Chatham County, USA. "
CS460,"Also, an active fetus, one that frequently repositions itself in the uterus can cause entanglement with the cord. a hyperactive fetus should be evaluated with ultrasound to rule out cord entanglement. ", An active fetus can cause entanglement with the cord. A hyperactive fetus should be evaluated with ultrasound. Ultrasound should be done to rule out cord entanglement. 
CS461,"Also, an active fetus, one that frequently repositions itself in the uterus can cause entanglement with the cord. a hyperactive fetus should be evaluated with ultrasound to rule out cord entanglement. ", A fetus that moves around a lot can become entangled in the umbilical cord. Ultrasound should be used to check for cord entanglement when the fetus is very active. 
CS462,"Also, an active fetus, one that frequently repositions itself in the uterus can cause entanglement with the cord. a hyperactive fetus should be evaluated with ultrasound to rule out cord entanglement. ", An active fetus can cause entanglement with the cord. A hyperactive fetus should be evaluated with ultrasound. Ultrasound is used to rule out cord entanglement. 
CS463,"Riverside, South Memphis is one of the oldest portions of South Memphis, Tennessee, made up of mainly elderly people as well as young people. "," Riverside, South Memphis is in Tennessee. It is one of the oldest parts of South Memphis. It is mainly made up of elderly and young people. "
CS464,"Riverside, South Memphis is one of the oldest portions of South Memphis, Tennessee, made up of mainly elderly people as well as young people. "," Riverside, South Memphis is an old part of Tennessee. This area is home to both elderly people and young people. South Memphis comprises of both the old and young generations. The elderly and young populations live in South Memphis' Riverside. "
CS465,"Riverside, South Memphis is one of the oldest portions of South Memphis, Tennessee, made up of mainly elderly people as well as young people. "," Riverside, South Memphis is located in Tennessee. The area is mainly comprised of elderly and young people. South Memphis is one of the oldest parts of Tennessee. "
CS466,"Jennings achieved national prominence in the late 19th century, among his good horses was, 1887 Preakness Stakes winner Dunboyne, whom he bred, owned and trained. ","Jennings became famous in the late 19th century. Dunboyne, whom Jennings bred, owned and trained, won the 1887 Preakness Stakes. "
CS467,"Jennings achieved national prominence in the late 19th century, among his good horses was, 1887 Preakness Stakes winner Dunboyne, whom he bred, owned and trained. "," Jennings achieved national prominence in the late 19th century. Dunboyne was 1887 Preakness Stakes winner. Jennings bred, owned and trained Dunboyne. "
CS468,"Edward Robert Sellstrom was born in Gowrie, Iowa, on 19 July 1916, and graduated from Gustavus Adolphus College, St. Peter, Minnesota, in 1939. "," Edward Robert Sellstrom was born in 1916. He was born in Gowrie, Iowa. He graduated from Gustavus Adolphus College in 1939. His college was located in St. Peter, Minnesota. "
CS469,He is the former Minister of Trade and Industry for Venezuela and Director of its Central Bank and Executive Director of the World Bank. , He was the Minister of Trade and Industry for Venezuela. He was the Director of the Central Bank of Venezuela. He was an Executive Director of the World Bank. 
CS470,He is the former Minister of Trade and Industry for Venezuela and Director of its Central Bank and Executive Director of the World Bank. , He was the Minister of Trade and Industry for Venezuela. He was the Director of the Central Bank of Venezuela. He was an Executive Director of the World Bank. 
CS471,He is the former Minister of Trade and Industry for Venezuela and Director of its Central Bank and Executive Director of the World Bank. , He was the Minister of Trade and Industry for Venezuela. He was Director of the Venezuelan Central Bank. He was an Executive Director of the World Bank. 
CS472,"Senai is an airport town situated 25 kilometres from Johor Bahru, Malaysia, and apart from the Senai International Airport, it is a base for several major multinational electronics manufacturers. "," Senai is an airport town. It is located 25 kilometres from Johor Bahru, Malaysia. Senai International Airport is situated in this town. Major multinational electronics manufacturers have a base in Senai. "
CS473,"Senai is an airport town situated 25 kilometres from Johor Bahru, Malaysia, and apart from the Senai International Airport, it is a base for several major multinational electronics manufacturers. ", Senai is an airport town in Malaysia. It is located 25 kilometres from Johor Bahru. Senai International Airport is there. Major multinational electronics manufacturers are based in Senai. 
CS474,Bash is a Unix shell written by Brian Fox for the GNU Project. , Bash is a Unix shell. Brian Fox wrote Bash for the GNU Project. 
CS475,The magazine is affiliated with the North Korean Committee for the Promotion of International Trade and published quarterly by the Foreign Trade Publishing House of North Korea. , The magazine is affiliated with the North Korean Committee for the Promotion of International Trade. It is published quarterly by the Foreign Trade Publishing House of North Korea. 
CS476,The magazine is affiliated with the North Korean Committee for the Promotion of International Trade and published quarterly by the Foreign Trade Publishing House of North Korea. , The magazine is affiliated with North Korea. It is published quarterly by the Foreign Trade Publishing House. It is promoted by the North Korean Committee for International Trade. 
CS477,"Walker will star in a new pilot for Lifetime titled Exit 19, revolving around a single mother who struggles to balance her family and professional life as a New York City homicide detective. ", Walker will star in a new pilot for Lifetime. Exit 19 revolves around a single mother who struggles to balance family and work. This single mother is a New York City homicide detective. 
CS478,"Walker will star in a new pilot for Lifetime titled Exit 19, revolving around a single mother who struggles to balance her family and professional life as a New York City homicide detective. "," Walker will star in a new pilot for Lifetime. The show is titled ""Exit 19"". It revolves around a single mother. She struggles to balance family and work. She works as a New York City homicide detective. "
CS479,Chris Coyne is an Australian professional football player who plays for Colchester United and for the Australian national football team as a centre back. , Chris Coyne is an Australian footballer. He plays for Colchester United. He also plays for the Australian national team. He plays as a centre back. 
CS480,Chris Coyne is an Australian professional football player who plays for Colchester United and for the Australian national football team as a centre back. , Chris Coyne is an Australian football player. He plays for Colchester United and the Australian national team. Coyne is a centre back. 
CS481,"The Allied victory turned the tide in the North African Campaign and ended Axis hopes of occupying Egypt, taking control of the Suez Canal, and gaining access to the Middle Eastern and Persian oil fields. ", The Allieds won in North Africa. Axis powers failed to occupy Egypt. Suez Canal was out of Axis control. Axis powers lost access to Middle Eastern and Persian oil fields. 
CS482,"The Allied victory turned the tide in the North African Campaign and ended Axis hopes of occupying Egypt, taking control of the Suez Canal, and gaining access to the Middle Eastern and Persian oil fields. "," The Allieds won the North African Campaign. The Axis failed to control Egypt, the Suez Canal, and Middle Eastern oil fields. The Allies prevented Axis ambitions in the region. The Axis could not gain access to Persian oil fields. "
CS483,The site is a long section of the Narew River that is a natural swampy valley and moraine hills typical of a braided river. , The site is a long section of the Narew River. It is a natural swampy valley. The site has moraine hills. It is typical of a braided river. 
CS484,"Tufts biologist Michael Levin will lead the center with research focusing on communications between cells and the causation of birth defects, cancer, traumatic injuries and degenerative diseases. "," Michael Levin is a Tufts biologist. He will lead the center. His research will focus on communications between cells. He will study the causation of birth defects, cancer, traumatic injuries and degenerative diseases. "
CS485,"The district was created after the 2000 census and was drawn so as to balance registered Republicans and registered Democrats, though it has since gained a modest Democratic advantage in registration. ", The district was created in 2000. It was designed to balance Republicans and Democrats. It now has a slight Democratic majority in registration. 
CS486,"The district was created after the 2000 census and was drawn so as to balance registered Republicans and registered Democrats, though it has since gained a modest Democratic advantage in registration. ", The district was created after the 2000 census. It was drawn to balance registered Republicans and Democrats. It has gained a modest Democratic advantage in registration. 
CS487,"The district was created after the 2000 census and was drawn so as to balance registered Republicans and registered Democrats, though it has since gained a modest Democratic advantage in registration. ", The district was created after the 2000 census. It was drawn to balance Republicans and Democrats. It has since gained a Democratic advantage. 
CS488,"June regularly wears a pair of blue jeans and a green shirt that has her symbol on it and exposes her lower belly and navel, with her hair back. she rarely wears anything beyond this, except when she goes to bed. ", June regularly wears blue jeans and a green shirt. The green shirt has her symbol on it. The green shirt exposes her lower belly and navel. June usually wears her hair back. June rarely wears anything other than blue jeans and the green shirt. June wears different clothing when she goes to bed. 
CS489,"The second case in Mali was that of the nurse who treated the Imam, and the doctor who treated the Imam was the third case. ", The second case in Mali was a nurse. The nurse treated the Imam. The doctor treated the Imam. The doctor was the third case. 
CS490,"The second case in Mali was that of the nurse who treated the Imam, and the doctor who treated the Imam was the third case. ", A nurse treated the Imam in the second case in Mali. The doctor who treated the Imam was the third case in Mali. 
CS491,"The second case in Mali was that of the nurse who treated the Imam, and the doctor who treated the Imam was the third case. ", The nurse was the second case in Mali. The doctor was the third case in Mali. The nurse treated the Imam. The doctor treated the Imam. 
CS492,"Like most wavelength controlled telecommunication lasers, the laser chip is mounted on a thermoelectric cooler to stabilize the temperature, and by making small adjustments to the inside temperature of the package, fine tuning of the wavelength can be realized. ", The laser chip is mounted on a thermoelectric cooler. Temperature adjustments of the package can fine tune the wavelength. Most telecommunication lasers use wavelength control. A thermoelectric cooler stabilizes the temperature. Small adjustments to the inside temperature can be made. 
CS493,"Leslie Lemke was prematurely born in Milwaukee, Wisconsin with glaucoma, cerebral palsy, and brain damage. "," Leslie Lemke was born in Milwaukee, Wisconsin. Leslie Lemke was born prematurely. Leslie Lemke had glaucoma. Leslie Lemke had cerebral palsy. Leslie Lemke had brain damage. "
CS494,"Leslie Lemke was prematurely born in Milwaukee, Wisconsin with glaucoma, cerebral palsy, and brain damage. "," Leslie Lemke was born prematurely in Milwaukee, Wisconsin. Leslie Lemke had glaucoma, cerebral palsy, and brain damage. "
CS495,"Leslie Lemke was prematurely born in Milwaukee, Wisconsin with glaucoma, cerebral palsy, and brain damage. "," Leslie Lemke was born prematurely in Milwaukee, Wisconsin. Leslie Lemke had glaucoma, cerebral palsy, and brain damage. "
CS496,"She was born in Honolulu, Hawaii, and is a graduate of Sarah Lawrence College. "," She was born in Honolulu, Hawaii. She is a graduate of Sarah Lawrence College. "
CS497,"Benjamin, using his GI Bill benefits, went back to school at Lake Washington Institute of Technology in Redmond and graduated with a Associate of Science degree in Engineering Graphics in June 2003. ", Benjamin used his GI Bill benefits. He went back to school at Lake Washington Institute of Technology in Redmond. He graduated with a Associate of Science degree in Engineering Graphics in June 2003. 
CS498,"Benjamin, using his GI Bill benefits, went back to school at Lake Washington Institute of Technology in Redmond and graduated with a Associate of Science degree in Engineering Graphics in June 2003. ", Benjamin used his GI Bill benefits. He went back to school at Lake Washington Institute of Technology. He graduated with an Associate of Science degree in Engineering Graphics. His graduation was in June 2003. 
CS499,"The United States presidential election of 1856 was the 18th quadrennial presidential election, held on Tuesday, November 4, 1856. "," The 1856 United States presidential election was the 18th quadrennial election. It was held on November 4, 1856. "
CS500,"The United States presidential election of 1856 was the 18th quadrennial presidential election, held on Tuesday, November 4, 1856. "," The United States held a presidential election in 1856. It was the 18th quadrennial presidential election. The election took place on November 4, 1856. "
CS501,"The United States presidential election of 1856 was the 18th quadrennial presidential election, held on Tuesday, November 4, 1856. "," The 18th quadrennial presidential election was held on November 4, 1856. The United States held its presidential election of 1856 in November. The election of 1856 in the U. S. took place on November 4. "
CS502,"The hydrogen and helium extracted in the process could also be used as fusion reactor fuel, or even assembled into additional smaller stars, to improve the efficiency of its use. ", Hydrogen and helium can be extracted. These elements could be used as fusion reactor fuel. They can also be assembled into smaller stars. This would improve their efficiency. 
CS503,"Glenn Bell is a professional rugby league footballer who played in the 1980s, and 1990s, playing at representative level for Scotland, and at club level for Featherstone Rovers, Dewsbury Rams and Doncaster as a. "," Glenn Bell is a professional rugby league footballer. He played during the 1980s and 1990s. He represented Scotland at a representative level. He played for Featherstone Rovers, Dewsbury Rams, and Doncaster at a club level. "
CS504,But He was not awarded as Best Actor of the year for this film due to favoritism by Nigar Award Jury. , He was not awarded Best Actor of the year. Favoritism by Nigar Award Jury prevented him from being awarded. 
CS505,"Shortly after, Jessica reprimands Mike loudly in the hallway, revealing to the firm that Daniel had an affair paid for with embezzled money. ", Jessica reprimanded Mike loudly. Daniel had an affair. The affair was paid for with embezzled money. 
CS506,"Shortly after, Jessica reprimands Mike loudly in the hallway, revealing to the firm that Daniel had an affair paid for with embezzled money. ", Jessica reprimanded Mike loudly. Daniel had an affair. The affair was paid for with embezzled money. 
CS507,"Shortly after, Jessica reprimands Mike loudly in the hallway, revealing to the firm that Daniel had an affair paid for with embezzled money. ", Jessica reprimanded Mike loudly. Daniel had an affair. Money was embezzled. 
CS508,"Kelley has specialized in the field of child abuse, since 1979 and has appeared as a featured expert on child abuse on national programs including the Today Show, NBC Evening News and CBS Morning News. "," Kelley has specialized in the field of child abuse since 1979. Kelley has appeared as a featured expert on child abuse on national programs. The Today Show, NBC Evening News and CBS Morning News have featured Kelley as an expert on child abuse. "
